TIPO_DATO;DIRECCIÓN_COMPLETA;DIRECCIÓN_AUXILIAR;CLASE_VIAL;NOMBRE_VIAL;TIPO_NÚMERO;NÚMERO;COD_DISTRITO;DISTRITO;UTMX;UTMY;LATITUD;LONGITUD;DÍA_SEMANA;TURNO;HORA_INICIO;HORA_FINAL;URL GOOGLE MAPS;RESIDUOS ADMISIBLES
PUNTO LIMPIO MOVIL;PASEO FLORIDA, 12; (FAROLA 13);PASEO;FLORIDA;NUMERO;12;9;MONCLOA-ARAVACA;438687,94;4474941,28;40,42284446;-3,722753495;SABADO;TARDE;19:00;21:00;https://goo.gl/maps/2qr12ro9YretEbEz5;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA APOSTOLES, 13;INTERSECCION CON PASEO DE LOS OLIVOS;AVENIDA;APOSTOLES;NUMERO;13;10;LATINA;437234,3785;4473046,832;40,40567013;-3,739699993;VIERNES;TARDE;19:00;21:00;https://goo.gl/maps/nnvCSsBaAsPBDHaT6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA ARQUEROS, 5;NULL;AVENIDA;ARQUEROS;NUMERO;5;10;LATINA;432715,8749;4470430,673;40,38175001;-3,792669991;LUNES;TARDE;14:30;16:30;https://www.google.com/maps;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA PADRE PIQUER, 13;JUNTO A CORREOS;AVENIDA;PADRE PIQUER;NUMERO;13;10;LATINA;434848,1438;4471779,49;40,39407013;-3,767689993;VIERNES;MAÑANA;12:15;14:15;https://goo.gl/maps/KLofpLtgpZSQLDLM6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ALHAMBRA;ACERA DE ENFRENTE AL NUMERO 30;CALLE;ALHAMBRA;NUMERO;s/n;10;LATINA;436815,306;4472519,626;40,40088914;-3,744586083;MIERCOLES;TARDE;19:00;21:00;https://goo.gl/maps/4Z7j7gBa3U3uAmzRA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CAMARENA, 235;FRENTE AL NUMERO 296;CALLE;CAMARENA;NUMERO;235;10;LATINA;435731,086;4470910,542;40,38631089;-3,757199396;LUNES;TARDE;14:30;16:30;https://goo.gl/maps/zF3hCoRpo6zt13mG8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CARAMUEL, 6;ENTRE LOS NUMEROS 6 Y 8;CALLE;CARAMUEL;NUMERO;6;10;LATINA;438307,805;4473864,883;40,41311972;-3,727129825;MIERCOLES;TARDE;14:30;16:30;https://goo.gl/maps/3WLcU5QcGYJaPSer9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CARDAÑO, 8;EN LA PLAZA PATRICIO MARTINEZ;CALLE;CARDAÑO;NUMERO;8;10;LATINA;434616,696;4472057,03;40,39655217;-3,770445426;MIERCOLES;TARDE;14:30;16:30;https://goo.gl/maps/CScxAfagkpx9Uhg8A;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE DUQUESA DE PARCENT, 96;NULL;CALLE;DUQUESA DE PARCENT;NUMERO;96;10;LATINA;436326,92;4471971,48;40,39591401;-3,750286074;VIERNES;TARDE;16:45;18:45;https://goo.gl/maps/9UMwzcTEkwRi1jZX9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE FUENTE DEL TIRO, 17;NULL;CALLE;FUENTE DEL TIRO;NUMERO;17;10;LATINA;433744,171;4470628,253;40,38361228;-3,780577319;LUNES;TARDE;16:45;18:45;https://goo.gl/maps/8hHg5ugsUeDAj4dG9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE GUAREÑA;AL LADO AUDITORIO PACO DE LUCIA;CALLE;GUAREÑA;NUMERO;s/n;10;LATINA;435085,618;4470795,229;40,38522206;-3,764791741;MIERCOLES;MAÑANA;10:00;12:00;https://goo.gl/maps/cVnQ6RfT54B1gxqh9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE HIGUERAS, 45;NULL;CALLE;HIGUERAS;NUMERO;45;10;LATINA;436775,56;4473012,46;40,40532577;-3,745103375;MIERCOLES;MAÑANA;12:15;14:15;https://goo.gl/maps/k4qw4g8LmoPKJ9p46;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ILLESCAS, 117;NULL;CALLE;ILLESCAS;NUMERO;117;10;LATINA;435391,82;4471712,37;40,39350783;-3,761277537;MIERCOLES;MAÑANA;12:15;14:15;https://goo.gl/maps/zyAKW2Z14PbgeeED8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE OCAÑA, 149;NULL;CALLE;OCAÑA;NUMERO;149;10;LATINA;436073,762;4470917,76;40,38640227;-3,753163133;LUNES;MAÑANA;12:15;14:15;https://goo.gl/maps/qThYywVcGTG6ALD59;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE OLIVA DE PLASENCIA, 1;NULL;CALLE;OLIVA DE PLASENCIA;NUMERO;1;10;LATINA;433836,4;4470064,42;40,37854039;-3,779432297;LUNES;TARDE;19:00;21:00;https://goo.gl/maps/wd193DJTgaH4xuGp6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE PABLO CASALS;FRENTE AL NUMERO 10;CALLE;PABLO CASALS;NUMERO;s/n;10;LATINA;438510,4562;4473539,123;40,41020013;-3,724709993;VIERNES;MAÑANA;12:15;14:15;https://goo.gl/maps/YtVC2ipmDwY6887f7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE RAFAEL FINAT, 103;NULL;CALLE;RAFAEL FINAT;NUMERO;103;10;LATINA;434421,94;4469758,87;40,37583416;-3,772503573;VIERNES;MAÑANA;07:45;09:45;https://goo.gl/maps/1PWbKTdFrUvupVGe7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE TEMBLEQUE, 64;NULL;CALLE;TEMBLEQUE ;NUMERO;64;10;LATINA;435476,34;4471898,29;40,39518922;-3,760300561;MIERCOLES;TARDE;16:45;18:45;https://goo.gl/maps/NWuV6wULW3q8KZyw9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE TROMPAS, 15;NULL;CALLE;TROMPAS;NUMERO;15;10;LATINA;435002,22;4469264,49;40,37142604;-3,7656181;MIERCOLES;MAÑANA;07:45;09:45;https://goo.gl/maps/FXW9W35vgK2RGwLN7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE VILLASANDINO, 35;NULL;CALLE;VILLASANDINO;NUMERO;35;10;LATINA;436111,454;4473060,112;40,40570434;-3,752934046;LUNES;TARDE;16:45;18:45;https://goo.gl/maps/boeBbZGWPyDW8DYeA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE YEBENES, 110;FRENTE AL NUMERO 217;CALLE;YEBENES;NUMERO;110;10;LATINA;436214,3886;4471552,397;40,39213013;-3,751569993;VIERNES;TARDE;14:30;16:30;https://goo.gl/maps/NAwNCsYNHpqS5wow9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE GENERAL MILLAN ASTRAY, 18;NULL;CALLE;MAESTRA JUSTA FREIRE;NUMERO;18;10;LATINA;434871,22;4470041,9;40,37841904;-3,767240468;VIERNES;MAÑANA;10:00;12:00;https://www.google.com/maps;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;GLORIETA DE LOS CARMENES;ENTRE LAS SALIDAS DE CALLE GALLUR Y CALLE ALHAMBRA;GLORIETA;DE LOS CARMENES;NUMERO;s/n;10;LATINA;436910,153;4471942,569;40,39569796;-3,743411287;LUNES;MAÑANA;07:45;09:45;https://goo.gl/maps/eYZwk6gnkUH3nEJy9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;PASEO DE LOS JESUITAS, 42;NULL;PASEO;DE LOS JESUITAS;NUMERO;42;10;LATINA;437639,27;4473379,86;40,40870061;-3,734961308;LUNES;TARDE;19:00;21:00;https://goo.gl/maps/JZHkdVSEUhq72zhP9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;PASEO ERMITA DEL SANTO, 39;NULL;PASEO;ERMITA DEL SANTO;NUMERO;39;10;LATINA;438534,787;4473134,22;40,40655438;-3,724384145;VIERNES;TARDE;14:30;16:30;https://goo.gl/maps/fjajssiEocvMbGCCA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA ABRANTES, 40;NULL;AVENIDA;ABRANTES;NUMERO;40;11;CARABANCHEL;438286,7719;4470380,597;40,38173013;-3,727039993;VIERNES;MAÑANA;10:00;12:00;https://goo.gl/maps/cr1yigPxMXfzLm5D7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA NUESTRA SEÑORA DE FATIMA, 15;NULL;AVENIDA;NUESTRA SEÑORA DE FATIMA;NUMERO;15;11;CARABANCHEL;436817,763;4470851,957;40,38586625;-3,744391677;LUNES;MAÑANA;10:00;12:00;https://goo.gl/maps/E5RZ3VWbF8wATiTj8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA OPORTO, 33;NULL;AVENIDA;OPORTO;NUMERO;33;11;CARABANCHEL;438505,01;4470788,9;40,38542445;-3,724508546;LUNES;TARDE;14:30;16:30;https://goo.gl/maps/gDAUiAs4NVFG1ujt6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA OPORTO, 96;NULL;AVENIDA;OPORTO;NUMERO;96;11;CARABANCHEL;438078,261;4470987,841;40,38718499;-3,729555278;VIERNES;TARDE;14:30;16:30;https://goo.gl/maps/Anb7EYcMyJdihS5M9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA PLAZA DE TOROS, 3;NULL;AVENIDA;PLAZA DE TOROS;NUMERO;3;11;CARABANCHEL;437399,58;4470811,583;40,38554646;-3,73753348;VIERNES;MAÑANA;12:15;14:15;https://goo.gl/maps/6Hgs7bbVLg6HoTAV6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ANTONIO LEYVA, 37 ESQ  CALLE MIGUEL SORIANO;ESQ  CALLE MIGUEL SORIANO;CALLE;ANTONIO LEYVA ;NUMERO;37;11;CARABANCHEL;439289,8268;4471533,572;40,39219037;-3,7153338293335905;MIERCOLES;TARDE;16:45;18:45;https://www.google.com/maps;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ANTONIO LEYVA, 77;NULL;CALLE;ANTONIO LEYVA;NUMERO;77;11;CARABANCHEL;439173,82;4471034,73;40,387688;-3,716653;LUNES;MAÑANA;07:45;09:45;https://goo.gl/maps/ep6o2xYgqqNunPa68;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ANTONIO LOPEZ, 88;NULL;CALLE;ANTONIO LOPEZ;NUMERO;88;11;CARABANCHEL;439936,82;4471709,68;40,39382375;-3,707727615;MIERCOLES;MAÑANA;12:15;14:15;https://goo.gl/maps/DdtP7FfoYWhgdCU5A;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ANTONIO LOPEZ, 9;NULL;CALLE;ANTONIO LOPEZ;NUMERO;9;11;CARABANCHEL;439397,792;4472075,304;40,39707843;-3,714113341;VIERNES;TARDE;16:45;18:45;https://goo.gl/maps/8QcEoffmVE37iJC28;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CARLOS DABAN;NULL;CALLE;CARLOS DABAN;NUMERO;s/n;11;CARABANCHEL;437904,998;4472135,586;40,39751151;-3,731708393;LUNES;MAÑANA;10:00;12:00;https://goo.gl/maps/EKN2141PE2HyNwRk8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CLARA CAMPOAMOR;NULL;CALLE;CLARA CAMPOAMOR;NUMERO;s/n;11;CARABANCHEL;437794,869;4470145,388;40,37957467;-3,732811665;LUNES;TARDE;16:45;18:45;https://goo.gl/maps/2xHfnof19hBQbcQ38;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE EUGENIA DE MONTIJO, 76;NULL;CALLE;EUGENIA DE MONTIJO;NUMERO;76;11;CARABANCHEL;436561,38;4470107,22;40,37913785;-3,747337904;MIERCOLES;MAÑANA;10:00;12:00;https://goo.gl/maps/a1FvzTxuQtbWFQA5A;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE EUGENIA DE MONTIJO, 99;NULL;CALLE;EUGENIA DE MONTIJO;NUMERO;99;11;CARABANCHEL;436250,906;4469582,532;40,37438754;-3,750942663;VIERNES;MAÑANA;07:45;09:45;https://goo.gl/maps/VrffFifxmxnUJKbLA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE LAGUNA, 121;NULL;CALLE;LAGUNA;NUMERO;121;11;CARABANCHEL;437042,39;4471122,03;40,38831619;-3,741772099;LUNES;MAÑANA;12:15;14:15;https://goo.gl/maps/GdPzhgVHgSJxAj1M7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE MAZARAMBROZ, 4;NULL;CALLE;MAZARAMBROZ;NUMERO;4;11;CARABANCHEL;438203,573;4469646,479;40,37511067;-3,727948897;LUNES;TARDE;19:00;21:00;https://goo.gl/maps/8gQCsQ5JNY5Sijqd8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE MUTUAL, 2;NULL;CALLE;MUTUAL;NUMERO;2;11;CARABANCHEL;436543,238;4468367,679;40,36346589;-3,747378466;MIERCOLES;MAÑANA;07:45;09:45;https://goo.gl/maps/STp3TBUpv8HfSDPC9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE PINAR DE SAN JOSE, 13;NULL;CALLE;PINAR DE SAN JOSE;NUMERO;13;11;CARABANCHEL;435295,3;4468443,89;40,36405652;-3,76208289;LUNES;MAÑANA;12:15;14:15;https://goo.gl/maps/6tASMF1dacAHn9Mw9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE SAN BRAULIO;NULL;CALLE;SAN BRAULIO;NUMERO;s/n;11;CARABANCHEL;438469,298;4471471,061;40,39156704;-3,724995152;MIERCOLES;TARDE;14:30;16:30;https://goo.gl/maps/dVV66VnTuVQka9x7A;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE SOMBRA, 19 FRENTE;FRENTE;CALLE;SOMBRA;NUMERO;19;11;CARABANCHEL;437027,9695;4470191,24;40,37993013;-3,741849993;VIERNES;TARDE;19:00;21:00;https://www.google.com/maps;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE TOBOSO, 134;NULL;CALLE;TOBOSO;NUMERO;134;11;CARABANCHEL;437480,77;4471691,97;40,39348348;-3,736663419;MIERCOLES;MAÑANA;10:00;12:00;https://goo.gl/maps/TBiyLyyBG1X28DDy5;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;PASEO DE EXTREMADURA Nº 150;NULL;PASEO;DE EXTREMAURA;NUMERO;150;11;LATINA;437371,4657;4473545,65;40,41017399;-3,7381336322949354;LUNES;MAÑANA;10:00;12:00;https://www.google.com/maps;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;PLAZA DE LOS NAVARROS;NULL;PLAZA;DE LOS NAVARROS;NUMERO;s/n;11;CARABANCHEL;436998,091;4469561,331;40,37425336;-3,742139687;MIERCOLES;MAÑANA;07:45;09:45;https://goo.gl/maps/e7uFpK5WJG7YUq7d7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA RAFAELA YBARRA, 20;NULL;AVENIDA;RAFAELA YBARRA;NUMERO;20;12;USERA;439616,8;4470396,11;40,38196732;-3,711373636;MARTES;TARDE;16:45;18:45;https://goo.gl/maps/HudLeF4jHDvwHnB57;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ANTONIO LOPEZ, 246-248;NULL;CALLE;ANTONIO LOPEZ;NUMERO;246-248;12;USERA;440926,94;4470378,91;40,38190628;-3,695938392;VIERNES;MAÑANA;12:15;14:15;https://goo.gl/maps/SL5CAWcScMmUJyW89;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE CONIFERAS, 10;NULL;CALLE;CONIFERAS;NUMERO;10;12;USERA;441027,29;4468717,44;40,36694595;-3,694602542;VIERNES;MAÑANA;10:00;12:00;https://goo.gl/maps/tdSqvXeTNfGiQmCA9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE DEL SANTUARIO;INTERSECCION CON CALLE HIJAS DE JESUS Y CALLE SAN ANTONIO DE PADUA;CALLE;DEL SANTUARIO;NUMERO;s/n;12;USERA;440572,258;4470721,151;40,38496415;-3,700148519;MARTES;MAÑANA;12:15;14:15;https://goo.gl/maps/EwC7ju6c4vAXYHfF7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE DOCTOR SANCHIS BANUS, 3;NULL;CALLE;DOCTOR SANCHIS BANUS;NUMERO;3;12;USERA;439960,9897;4470978,217;40,38723611;-3,707373892;VIERNES;TARDE;14:30;16:30;https://www.google.com/maps;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE DOLORES BARRANCO, 50;NULL;CALLE;DOLORES BARRANCO;NUMERO;50;12;USERA;440003,6883;4470544,288;40,38333013;-3,706829993;MARTES;TARDE;14:30;16:30;https://goo.gl/maps/CwCwELdAfAjr6ubeA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ESTAFETA, 20;FRENTE AL NUMERO 7;CALLE;ESTAFETA;NUMERO;20;12;USERA;441213,666;4469426,016;40,37334237;-3,692472821;VIERNES;MAÑANA;07:45;09:45;https://goo.gl/maps/fQ7LQucSmUepap1RA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE GRAN AVENIDA, 31;NULL;CALLE;GRAN AVENIDA;NUMERO;31;12;USERA;440045,723;4469024,453;40,36964168;-3,706191846;VIERNES;MAÑANA;07:45;09:45;https://goo.gl/maps/Pg2WPzPUJZDgbEju9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE GUETARIA, 47;INTERSECCION CON CALLE VILLABONA;CALLE;GUETARIA;NUMERO;47;12;USERA;439253,302;4468975,923;40,36914712;-3,715520337;MARTES;MAÑANA;07:45;09:45;https://goo.gl/maps/qicMZKENR9jovRMo8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE MANUEL NOYA, 15;NULL;CALLE;MANUEL NOYA;NUMERO;15;12;USERA;439532,69;4470930,76;40,38677762;-3,712415205;MARTES;TARDE;19:00;21:00;https://goo.gl/maps/ZPi1Rd2c8i7d9yJi8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE MARIBLANCA, 18-20;ENTRE LOS NUMERO 18 Y 20;CALLE;MARIBLANCA;NUMERO;18-20;12;USERA;440065,3173;4471458,486;40,39157013;-3,706189993;VIERNES;TARDE;16:45;18:45;https://goo.gl/maps/tG2mmKkocwwq3XPP9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE PARQUE DE LA PALOMA, 32;NULL;CALLE;PARQUE DE LA PALOMA;NUMERO;32;12;USERA;439336,43;4470025,17;40,37860534;-3,714641117;VIERNES;MAÑANA;10:00;12:00;https://goo.gl/maps/FvEnHz4Cx2Eoduc9A;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE PERIANA, 6;NULL;CALLE;PERIANA;NUMERO;6;12;USERA;441543,92;4468873,4;40,36838731;-3,688532197;MARTES;MAÑANA;10:00;12:00;https://goo.gl/maps/LV5hwYb5SP9zWv8G9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE SIMCA, 4;INTERSECCION CON CALLE DODGE;CALLE;SIMCA;NUMERO;4;12;USERA;439712,1;4468664,285;40,36637303;-3,710087199;VIERNES;TARDE;19:00;21:00;https://goo.gl/maps/cqxUgtH5DsLeH6CY7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA DE BUENOS AIRES, 25;NULL;AVENIDA;DE BUENOS AIRES;NUMERO;25;13;PUENTE DE VALLECAS;444594,75;4470982,35;40,3875944;-3,652783229;MARTES;TARDE;19:00;21:00;https://goo.gl/maps/qpS6uJqKboieCcpV8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA DE BUENOS AIRES, 99;NULL;AVENIDA;DE BUENOS AIRES;NUMERO;99;13;PUENTE DE VALLECAS;444592,001;4470080,526;40,37947003;-3,65273719;JUEVES;TARDE;14:30;16:30;https://goo.gl/maps/NGS9HFjv6kVJKw9f6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA PABLO NERUDA, 89;NULL;AVENIDA;PABLO NERUDA;NUMERO;89;13;PUENTE DE VALLECAS;443966,93;4470271,88;40,38115207;-3,660117241;SABADO;TARDE;19:00;21:00;https://goo.gl/maps/ChgzsC8ZeQqW8i7L6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA SAN DIEGO, 111;NULL;AVENIDA;SAN DIEGO;NUMERO;111;13;PUENTE DE VALLECAS;443629,458;4470440,954;40,38265243;-3,664107653;MARTES;MAÑANA;12:15;14:15;https://goo.gl/maps/5BNVeAwpgTN8nUZe8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA SAN DIEGO, 78;INTERSECCION CON CALLE MANUEL MAROTO;AVENIDA;SAN DIEGO;NUMERO;78;13;PUENTE DE VALLECAS;443184,5325;4471012,4;40,38777013;-3,669399994;SABADO;TARDE;14:30;16:30;https://goo.gl/maps/qwNT7hpGRavsSTvM7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ANDALUCES, 9;NULL;CALLE;ANDALUCES;NUMERO;9;13;PUENTE DE VALLECAS;445969,39;4471231,37;40,38992802;-3,636609339;MARTES;TARDE;14:30;16:30;https://goo.gl/maps/WKH6GEve92HvvQXp9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE ARROYO DEL OLIVAR;INTERSECCION CON CALLE MARTINEZ DE LA RIVA, 18;CALLE;ARROYO DEL OLIVAR;NUMERO;s/n;13;PUENTE DE VALLECAS;443463,246;4471710,983;40,39408233;-3,666178413;JUEVES;TARDE;19:00;21:00;https://goo.gl/maps/qRC1xDXJ8rQZfYPm7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE COOPERATIVA ELECTRICA, 18;NULL;CALLE;COOPERATIVA ELECTRICA;NUMERO;18;13;PUENTE DE VALLECAS;443927,89;4469543,93;40,37459162;-3,660513091;MARTES;MAÑANA;07:45;09:45;https://goo.gl/maps/LQfLvZP7erKsPYuc9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE DILIGENCIA, 22;INTERSECCION CON CALLE LA VIOLETERA, FRENTE AL VIVERO DE EMPRESAS;CALLE;DILIGENCIA;NUMERO;22;13;PUENTE DE VALLECAS;444302,7689;4470488,955;40,38313013;-3,656179994;MARTES;MAÑANA;10:00;12:00;https://goo.gl/maps/Ny9a873aJiN3Lmx68;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE HUMANES, 27;NULL;CALLE;HUMANES;NUMERO;27;13;PUENTE DE VALLECAS;445210,15;4471826,88;40,39524315;-3,645605693;MARTES;TARDE;16:45;18:45;https://goo.gl/maps/gou5tYyJ9Dqp9F8b6;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE JAVIER DE MIGUEL, 40;NULL;CALLE;JAVIER DE MIGUEL;NUMERO;40;13;PUENTE DE VALLECAS;443928,66;4470983,48;40,38756002;-3,660630692;JUEVES;MAÑANA;12:15;14:15;https://goo.gl/maps/RQ8qz7m4wm7MZiKd8;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE LA MANCHA, 2;NULL;CALLE;LA MANCHA;NUMERO;2;13;PUENTE DE VALLECAS;443184,26;4470315,25;40,38148977;-3,669341034;SABADO;TARDE;16:45;18:45;https://goo.gl/maps/ZSmm3NKPZmJ6qzwLA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE MONLEON, 2;NULL;CALLE;MONLEON;NUMERO;2;13;PUENTE DE VALLECAS;444390,17;4471517,84;40,39240479;-3,655240189;JUEVES;TARDE;16:45;18:45;https://goo.gl/maps/1PSFgJDeysqLtwJn7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE RAFAEL FERNANDEZ HIJICOS, 32;NULL;CALLE;RAFAEL FERNANDEZ HIJICOS;NUMERO;32;13;PUENTE DE VALLECAS;446071,5586;4471283,041;40,39040013;-3,635409994;MARTES;TARDE;16:45;18:45;https://goo.gl/maps/shXZQU2WZAYkW63p7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE RAMIREZ TOME, 38;NULL;CALLE;RAMIREZ TOME;NUMERO;38;13;PUENTE DE VALLECAS;445128,9;4471110,68;40,38878583;-3,646501324;JUEVES;MAÑANA;12:15;14:15;https://goo.gl/maps/p5ZetZwM6DS6vKJ86;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE RUIDERA, 26;NULL;CALLE;RUIDERA;NUMERO;26;13;PUENTE DE VALLECAS;442665,31;4470184,77;40,38027879;-3,675442596;MARTES;TARDE;19:00;21:00;https://goo.gl/maps/ZqZraJtgUmhejyCw9;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CALLE SANTA MARTA, 15;NULL;CALLE;SANTA MARTA;NUMERO;15;13;PUENTE DE VALLECAS;443822,93;4472671,33;40,40275803;-3,662025225;JUEVES;MAÑANA;07:45;09:45;https://goo.gl/maps/yNC4RnDb9KmXZhqV7;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;CAMINO VALDERRIBAS, 99;NULL;CAMINO;VALDERRIBAS;NUMERO;99;13;PUENTE DE VALLECAS;443298,92;4472633,08;40,40237793;-3,668196679;JUEVES;MAÑANA;10:00;12:00;https://goo.gl/maps/QnYdoBECRjdVLBKYA;http://run.gob.es/PuntoMOVILResiduos
PUNTO LIMPIO MOVIL;AVENIDA DOCTOR GARCIA TAPIA, 135;NULL;AVENIDA;DOCTOR GARCIA TAPIA;NUMERO;135;14;MORATALAZ;445941,63;4473366,16;40,40915774;-3,63711767;JUEVES;TARDE;16:45;18:45;https://goo.gl/maps/iGqZwtEUBVFdBoTR8;http://run.gob.es/PuntoMOVILResiduos
